Date,nickName,text,Content_Type,views,likes,shares,comments,Like_Rate (%),Share_Rate (%),Comment_Rate (%),Video_Length,hashtag1,country,Positive_Keywords,Negative_Keywords,videoUrl
2023-07-07,Speedy_clips,Ishowspeed performing first time IRL at Rolling Loud 🤣🤣 #ishowspeed #rollingloud #fyp,Other,15000000,2100000,135400,9836,14.000000000000002,0.8999999999999999,0.1,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@speedy_clipscr7/video/7253190524880866586
2025-06-02,FIFA 🐐⚽,Lift Before Mbappe..🤣 #easports #fcmobile #fcmobile24 #ucl #ishowspeed #mbappe ,Other,1795,56,0,0,3.1,0.0,0.0,Short (<15s),easports,,0.0,0.0,https://www.tiktok.com/@fifaftbl0/video/7511314475685809413
2025-01-04,SpeedNaldo7,iShowSpeed Meet Pikachu Girl 💀😂#ishowspeedclipz,Other,13700000,1400000,102800,7850,10.2,0.8,0.1,Short (<15s),ishowspeedclipz,,0.0,0.0,https://www.tiktok.com/@speednaldo7onyt/video/7456098146305772822
2025-04-11,RiseStrong,IShowSpeed doesn't realize who he just met in Mongolia #ishowspeed ,Other,840300,21400,390,150,2.5,0.0,0.0,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@_entertainmentclip/video/7491895778819067158
2024-07-10,ISHOWSPEED BRASIL,Speed se animou com a voz da mina kkkkk #ishowspeed #legendado #speedlegendado #ishowspeedlegendado #ishowspeedbr ,Other,1300000,31500,8032,584,2.4,0.6,0.0,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@brspeedsui/video/7389828998253038853
2025-01-18,speed's update,🚨| NEW: Speed posted a TikTok doing a new dance trend 🕺🔥 #speed #ishowspeed #explore #trending @IShowSpeed #fy #fyp ,Other,2400000,45200,2938,1121,1.9,0.1,0.0,Short (<15s),speed,6252001.0,0.0,0.0,https://www.tiktok.com/@ishowspeedupdates7/video/7461295285025787179
2025-04-06,ishowspeed_lover_r7,ishowspeed shocked by this building in china 🤯🔥#ishowspeed #viralvideo,Other,22900,232,92,10,1.0,0.4,0.0,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@ishowspeed_lover_r7/video/7490168200659733803
2025-05-08,ishowspeed_lover_r7,ishowspeed school photo leaked #ishowspeed #gta6 #viralvideo,Other,1300000,59800,3791,523,4.6,0.3,0.0,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@ishowspeed_lover_r7/video/7502116911266925870
2025-03-24,Liutauras,IShowSpeed gets a $1 haircut in China 😭 #ishowspeed ,Other,15800000,848200,36200,1786,5.4,0.2,0.0,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@liutauras_/video/7485518820933668118
2023-01-01,⚡️𝕾𝖕𝖊𝖊𝖉⚡️,🎵 one kiss is all it takes 🎵 #ishowspeed #speed #speedclips #fyp #onekiss #dualipa #justdance #4u #4youpage #youpage ,Other,830800,40000,4644,264,4.8,0.6,0.0,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@speed.clips.raged/video/7183646841802624262
2025-04-02,KING,The SAD moment Speed realized why this Chinese fan GIFTED him  cotton 😭👀 #ishowspeed ,Other,26400000,1200000,61600,9953,4.5,0.2,0.0,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@theclipstudiox/video/7488861370344164654
2024-12-29,💚free melly💚,free himm  || #ynwmelly #freemelly #freeynwmelly #fyp #foryou #foryoupage #viral #ishowspeed ||,Other,6000000,620700,15800,2098,10.299999999999999,0.3,0.0,Medium (15-60s),ynwmelly,,0.0,0.0,https://www.tiktok.com/@free.melly999/video/7453943362303855905
2025-05-09,Kick Clipper,The sad moment IShowSpeed realized his brother is not as fast as him 💔😭 #ishowspeed #fyp ,Other,1300000,29400,1208,493,2.3,0.1,0.0,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@kickclipper_/video/7502515757243256086
2025-05-05,Kick Clipper,The wholesome moment IShowSpeed helps a struggling man get food at the KFC ❤️‍🩹 #ishowspeed #fyp ,Other,5400000,512000,6550,5495,9.5,0.1,0.1,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@kickclipper_/video/7501046993523985686
2024-11-28,poison,hear me out☝️ || #ishowspeed #ishowspeededit #foryou #fyp,Other,24100,2262,331,19,9.4,1.4000000000000001,0.1,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@lalalooraa/video/7442424813227986198
2025-05-05,Kick Clipper,IShowSpeed was shocked seeing his friend Cuffem for the first time in 4 years 😭 #ishowspeed #cuffem ,Other,1800000,30900,14800,1123,1.7000000000000002,0.8,0.1,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@kickclipper_/video/7501049515345054998
2025-05-14,𝔩𝔢𝔬🐺,konoha masih jadi pemenangnya🇲🇨🔥 #ishowspeed #speed #speedindonesia #youtuber #indonesia #jawa #ishowspeedclipz #ishowspeedlive #ishowspeedrage #ishowspeededit #fyp ,Rage Content,405300,42400,727,353,10.5,0.2,0.1,Medium (15-60s),ishowspeed,1643084.0,0.0,0.0,https://www.tiktok.com/@vrx02290/video/7504223013303274757
2025-04-29,clipz_ishowspeed0,IShowSpeed does the ice bucket challenge ##ishowspeedclipz##trending##foryoupage##fyp##icebucketchallenge@@IShowSpeed,Other,78500,2336,479,108,3.0,0.6,0.1,Medium (15-60s),ishowspeedclipz,,0.0,0.0,https://www.tiktok.com/@clipz_ishowspeed0/video/7498841212384808223
2023-05-26,Ishowspeed4,Speed pronouncing football players names #gaming #ishowspeedlive #ishowspeedclips #myfifacard #funnyclips #justlaugh #fifathebest2023 #memevideos #funnyclip #fifatiktok #Ishowspeed #ishowspeedclipz #Thegoat #games #fifapacks #kingofreaction #funnymoments #football #funnymoment #championsleague #fifa #fifa23 #fifa22 #fifapacks #fifapack #fifapackopening #ronaldo #cr7 #ronaldo_cr7 #sakranjj #tiktokmalaysia #GameFIFA22 #fun #funnymoments #speedfunnymoments #speedfunny #messi #messi10 #leomessi ,Gaming/Sports,161600,8164,305,60,5.1,0.2,0.0,Medium (15-60s),gaming,,1.0,0.0,https://www.tiktok.com/@justlaugh054/video/7237585718011383041
2025-02-18,successful_kaicenat,IShowSpeed Top 5 Funniest Moments #ishowspeedclipz #IShowSpeed #funniest #funnymoment #fyp #viral_video #foruyou #ranking #moments #clips #ishowspeedfunnyclips #,Meme/Comedy,3000000,238900,8070,2225,8.0,0.3,0.1,Medium (15-60s),ishowspeedclipz,,0.0,0.0,https://www.tiktok.com/@successful_kaicenat/video/7472769070992051478
2024-05-11,Ty ᥫ᭡.,Tha chain fye asffff | #ishowspeed #foryoupage #blowthisup #smooth #fyp #tyeditzz_ #ishowspeededit #foryou #vsp #foryoupage #fyp #ishowspeedclipz ,Other,1600000,156500,10600,998,9.8,0.7000000000000001,0.1,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@tyzedits_/video/7367797053994454315
2024-09-18,Dunia Games,Nasi padang rendang never wrong!🔥            #SerunyaDuniaGames  #Maintanpabatas #Mainterusss #ishowspeed #ishowspeedlive #indonesia #rendangpadang ,Other,2400000,110800,4309,883,4.6,0.2,0.0,Long (1-5m),serunyaduniagames,,0.0,0.0,https://www.tiktok.com/@duniagames.co.id/video/7415935661535972614
2025-03-09,IShowLiu,Like Him - IShowSpeed #ishowspeed #speed #sidemencharitymatch #edit #fyp,Other,6500000,1100000,73700,5759,16.900000000000002,1.0999999999999999,0.1,Long (1-5m),ishowspeed,,0.0,0.0,https://www.tiktok.com/@ishowliu_/video/7479596271959837974
2025-04-14,𝐉𝐈𝐒𝐓𝐑𝐎,Ishowspeed 2022...🐐 | idea by:me | #ishowspeed #speed #getgetdown #2022 #real #mfs #ishowspeededit #edit #fyp #foryou #foryourpage #viral #jistro4edit ,Other,3100000,197000,11900,2258,6.4,0.4,0.1,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@.jistroxlr7/video/7493276293195123974
2025-04-20,Daily Clips,#ishowspeed #fyp #trending #viral #speed ,Other,632100,54700,2387,501,8.7,0.4,0.1,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@4clipper4/video/7495435736951328046
2023-06-05,IShowClips,#ishowspeed #speed #ishowspeedclipz #funny #monkey #ishowspeedlive #racist #ishowspeedrage #ishowspeedclips #ishowspeedfunnyclips #monkeyspeedclips ,Meme/Comedy,3000000,128700,15900,1091,4.3,0.5,0.0,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@1showclips/video/7241284156041219330
2025-04-12,N1CK,No head man🤯 #fyp #ishowspeed #ghost #foryou  #behind ,Other,178700,4788,72,158,2.7,0.0,0.1,Medium (15-60s),fyp,,0.0,0.0,https://www.tiktok.com/@crazythings420/video/7492230269508783361
2025-04-07,Musical Universe,Top 10 ISHOWSPEED . . #ishowspeed #speedsongs #trap #rapper #rap #drill #jersey #musicaluniverse777,Other,985400,81900,1491,327,8.3,0.2,0.0,Long (1-5m),ishowspeed,,0.0,0.0,https://www.tiktok.com/@musicaluniverse777/video/7490613302825962758
2024-05-23,TxS,"""Shoutout to Tyla"" 😂😂#ishowspeed #nelsonmandela #southafricatiktok #president #tyla #sa🇿🇦 #funny #fyp ",Meme/Comedy,1600000,40500,1143,1203,2.5,0.1,0.1,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@turbo_x_speed/video/7372273383024856326
2025-03-04,07chjllmeo,Ishowspeed Skills🤩 #football #soccer #foryou #fyp #viral ,Gaming/Sports,7800000,216000,2809,1012,2.8000000000000003,0.0,0.0,Medium (15-60s),football,,0.0,0.0,https://www.tiktok.com/@07chjllmeo/video/7477924252444871966
2025-04-11,Infinite finds,ShowSpeed hears throat singing in Mongolia for the first time #ishowspeed #mongolia #creatorsearchinsights ,Other,3500000,170800,19000,4091,4.9,0.5,0.1,Long (1-5m),ishowspeed,,0.0,0.0,https://www.tiktok.com/@everythingisafilter/video/7492026422257536299
2024-06-23,IshowSpeedClips,Speed eats the best spaghetti and pizza in Italy 🇮🇹🍕🍝 |#ishowspeed #ishowspeedlive #ishowspeedclipz #italy🇮🇹 #venice ,Other,2400000,147900,12800,894,6.2,0.5,0.0,Long (1-5m),ishowspeed,,1.0,0.0,https://www.tiktok.com/@ishowspeed_fails_clips/video/7383754874690833696
2024-03-30,IShowSpeed,#ishowspeed ,Other,106000000,9700000,178800,85900,9.2,0.2,0.1,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@ishowspeed/video/7352190092322147626
2024-09-18,Adameditzzz.,AKU PENAT LAAAH DENGAN ISHOWSPEED NIH😂🙏#fypシ #abcxyz #fyp #ishowspeed #ishowspeedmalaysia #core #lawak ,Other,4400000,309300,24200,3122,7.000000000000001,0.6,0.1,Medium (15-60s),fypシ,,0.0,0.0,https://www.tiktok.com/@nba_adam69/video/7415892752803613970
2022-11-16,IShowSpeed,#ishowspeed ,Other,140300000,14900000,158600,221600,10.6,0.1,0.2,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@ishowspeed/video/7166712587306945834
2025-01-27,yeanavivero,mentira solo son padre e hija #fyp #yeana #paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii #ishowspeed #ecuador🇪🇨 #brasileirao #fyppppppppppppppppppppppp ,Other,37400000,3900000,944700,13100,10.4,2.5,0.0,Short (<15s),fyp,,0.0,0.0,https://www.tiktok.com/@yeanafan/video/7464595227697761541
2025-04-05,ATOMIC VIDEOS,#ishowspeedclipz #ishowspeedrage #ishow #ushowsped #nei #gha #song #fyp #videoviral #makemefamous #fyppppppppppppppppppppp #fyp ,Rage Content,90900,1206,354,56,1.3,0.4,0.1,Medium (15-60s),ishowspeedclipz,,0.0,0.0,https://www.tiktok.com/@atomicvideos0/video/7489620114870930710
2023-04-26,Kai Cenat,Dropping Tomorrow 🔥#ishowspeed #kaicenat ,Other,23800000,2100000,62400,12800,8.799999999999999,0.3,0.1,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@kai_cenat/video/7226450186078342443
2024-10-19,Fl0pEra,@IShowSpeed #deleted #ishowspeed #fyp #fypシ ,Other,2600000,294300,11000,936,11.3,0.4,0.0,Short (<15s),,,0.0,0.0,https://www.tiktok.com/@0_relatable_1/video/7427583829088472362
2024-09-14,JayLovesToBlade,Bro really said it 😭😭🙏🏻 #fyp #meme #ishowspeed #philippines #lol #fypage #fypシ゚ ,Meme/Comedy,444000,28400,3819,1053,6.4,0.8999999999999999,0.2,Short (<15s),fyp,,0.0,0.0,https://www.tiktok.com/@comingbackretiredblader8/video/7414385088441388296
2023-02-07,Nodo khinikadze,#foryou#fyp#ishowspeed ,Other,617500,47900,15700,1028,7.8,2.5,0.2,Long (1-5m),foryou,,0.0,0.0,https://www.tiktok.com/@nodiko178/video/7197526052833398017
2022-11-11,H4,#speed  #speedsongs #alphonsodavies #davies #tunisia #tunisie,Other,17500,721,65,6,4.1000000000000005,0.4,0.0,Medium (15-60s),speed,,0.0,0.0,https://www.tiktok.com/@tunisieh4/video/7164644078792084742
2025-02-25,AR Videos,When Speed Plays Football 😂. #soccer  #fyp  #football  #foryoupagе  #foryou  #footballtiktok  #funnyy ,Gaming/Sports,9900000,332300,14600,3458,3.4000000000000004,0.1,0.0,Long (1-5m),soccer,,0.0,0.0,https://www.tiktok.com/@ar_ftbl09/video/7475218624752422166
